transaction_amount,transaction_velocity,network_latency,merchant_age_days,geo_distance,device_risk,retry_count,bank_latency,hour_of_day,merchant_risk,fraud_label,routing_failure_label,reliability_failure_label
3266.39,6,35.73,410.52,9.01,0.41,0,253.22,12,0.513,1,1,0
3569.64,3,256.95,22.6,20.39,0.029,2,190.06,10,0.564,0,0,1
2458.74,5,279.94,27.97,11.61,0.31,1,304.04,5,0.28,0,1,0
792.65,3,241.09,661.11,40.08,0.38,1,249.95,10,0.228,0,0,0
2384.16,9,55.84,558.25,2.06,0.242,1,58.1,6,0.277,0,0,0
5975.84,6,323.75,3443.79,87.5,0.404,1,241.67,23,0.42,0,1,1
995.63,5,107.34,244.39,31.38,0.402,0,97.27,3,0.221,0,0,0
14734.39,9,375.41,367.7,45.05,0.124,1,73.8,14,0.197,0,1,1
1068.88,6,369.07,3529.15,43.35,0.424,1,219.28,22,0.403,0,1,0
1867.6,5,297.04,39.25,29.96,0.186,3,165.36,1,0.445,0,1,1
922.89,5,201.16,823.2,41.9,0.155,3,189.89,7,0.172,0,1,0
2260.34,4,267.21,85.75,3.96,0.341,1,20.0,9,0.418,0,0,0
316.64,3,176.31,2340.95,24.27,0.373,2,230.84,23,0.253,0,1,0
1047.29,5,325.75,271.84,61.87,0.2,1,300.62,0,0.623,0,0,0
606.61,3,419.53,1346.03,22.8,0.279,1,233.71,5,0.639,0,0,0
2070.07,7,405.74,1937.6,14.65,0.502,3,153.02,15,0.4,1,1,1
4887.55,5,253.25,1501.94,41.63,0.103,1,132.81,11,0.353,0,0,0
3449.57,4,419.38,651.17,32.37,0.236,0,209.91,15,0.292,0,0,1
168.74,8,290.6,2901.97,38.12,0.261,0,210.27,6,0.448,0,0,0
13933.76,3,20.0,903.11,158.97,0.329,0,213.45,10,0.133,0,0,1
2429.11,4,406.07,1233.97,8.13,0.298,0,208.95,20,0.419,0,0,0
831.72,3,272.21,223.9,47.92,0.671,0,292.95,1,0.435,1,1,0
2115.67,7,305.97,433.54,1.55,0.238,0,102.86,20,0.584,0,1,0
2156.39,3,202.41,729.41,52.09,0.37,1,20.0,11,0.453,1,0,0
928.11,9,410.87,126.08,10.99,0.49,3,56.97,10,0.133,0,1,0
2203.75,3,161.41,2698.75,82.23,0.606,0,279.41,5,0.316,0,0,0
984.89,3,399.98,92.96,15.71,0.345,0,280.75,4,0.321,0,0,0
1206.69,3,132.04,1055.99,25.63,0.601,0,271.54,11,0.507,0,1,0
910.25,3,282.17,47.82,36.26,0.315,0,380.12,2,0.097,0,0,0
431.53,6,415.77,86.64,47.08,0.337,5,228.64,4,0.367,0,1,0
2091.92,8,428.37,781.12,17.77,0.217,0,273.54,5,0.689,0,1,1
3246.39,0,352.63,481.89,8.52,0.441,0,181.9,5,0.276,0,1,1
3025.66,3,384.1,2.92,50.42,0.111,1,217.98,0,0.687,0,1,1
4104.85,7,361.11,400.26,29.16,0.397,1,349.2,13,0.378,0,0,1
2500.74,3,200.16,230.24,2.97,0.462,0,63.36,11,0.334,0,0,0
1061.33,7,312.35,1641.99,38.49,0.572,1,221.9,1,0.329,0,0,0
4186.68,2,284.29,985.04,31.48,0.085,1,175.54,5,0.369,0,0,1
465.21,6,381.35,1070.0,35.91,0.117,4,201.73,4,0.441,0,0,0
734.6,4,389.43,2411.92,5.66,0.317,0,213.19,12,0.411,0,1,0
689.39,5,256.83,989.91,32.03,0.157,1,34.48,22,0.157,0,0,0
5324.4,3,238.78,140.03,68.37,0.416,1,184.55,22,0.077,0,1,1
4641.48,6,376.13,2215.67,7.12,0.061,1,97.1,10,0.239,0,1,1
2943.35,6,228.22,96.03,48.85,0.294,0,157.15,4,0.568,0,0,0
5281.31,7,387.16,171.16,9.79,0.22,2,213.35,10,0.579,0,1,1
750.48,3,267.22,268.54,18.49,0.232,2,197.22,11,0.076,0,0,1
2562.13,2,184.59,154.0,22.52,0.07,2,203.64,6,0.269,0,0,1
1595.31,8,204.31,14.79,72.07,0.331,2,179.43,14,0.103,0,1,1
4217.01,2,20.0,491.7,12.81,0.225,1,20.0,20,0.16,0,0,1
1611.27,8,242.67,931.72,15.3,0.131,1,209.05,10,0.156,0,0,1
1230.35,4,326.71,437.48,102.05,0.174,1,137.8,9,0.313,0,0,0
3105.43,7,556.28,214.07,68.02,0.096,1,179.45,5,0.262,0,1,1
4342.34,4,175.95,1715.81,35.29,0.065,0,98.78,7,0.299,0,0,0
926.72,7,209.02,393.21,18.99,0.611,0,174.75,22,0.419,0,0,0
1700.92,3,169.86,1460.5,78.44,0.254,3,157.89,22,0.486,0,1,0
627.38,5,157.96,157.3,41.34,0.546,0,119.93,19,0.453,0,0,0
148.7,6,319.77,324.43,20.05,0.205,1,161.05,7,0.413,0,0,0
2209.36,8,203.12,1301.71,18.91,0.352,1,113.19,8,0.149,1,0,1
3323.94,7,163.22,24.74,30.56,0.156,2,76.77,14,0.367,0,1,1
2349.76,5,298.43,2025.5,148.47,0.04,0,235.67,14,0.379,0,0,0
257.35,9,316.12,404.08,51.54,0.093,0,257.73,15,0.32,0,1,0
1273.02,6,166.12,3052.71,56.87,0.734,0,305.58,8,0.539,0,0,0
196.69,9,380.77,966.81,24.46,0.181,1,84.47,10,0.369,0,0,0
7113.15,6,450.12,2386.93,187.68,0.368,1,209.2,11,0.042,0,0,1
610.3,9,335.27,54.8,26.13,0.611,0,223.25,4,0.254,0,0,0
6344.88,5,314.91,1024.15,0.6,0.231,1,232.07,5,0.178,0,0,1
4655.8,8,20.0,1666.52,80.77,0.31,0,180.67,9,0.519,0,1,0
734.66,4,148.25,3509.77,35.96,0.333,2,331.36,21,0.058,0,0,0
582.43,5,84.29,27.18,8.14,0.371,0,142.23,2,0.692,1,0,0
2566.68,0,361.59,69.44,1.16,0.367,1,52.24,19,0.395,0,0,1
777.18,2,367.52,1052.47,242.41,0.098,1,294.49,14,0.478,0,1,0
2003.17,2,303.27,31.76,52.11,0.208,0,247.31,12,0.54,0,0,0
1115.63,2,219.81,9.15,31.35,0.045,2,278.6,4,0.07,0,1,0
304.55,2,218.18,630.09,20.32,0.323,0,68.27,16,0.201,0,0,0
194.32,2,712.8,603.11,3.75,0.228,0,58.67,5,0.24,0,1,0
2268.07,2,345.89,760.5,51.83,0.329,1,186.4,3,0.161,0,0,0
1031.16,11,238.79,11.35,23.02,0.333,2,97.54,7,0.752,1,0,0
1039.93,6,308.78,559.81,228.72,0.065,0,185.14,1,0.284,0,0,0
3625.92,3,96.33,270.26,5.74,0.327,0,71.91,2,0.229,0,0,0
5845.59,3,318.69,1128.67,14.13,0.397,1,37.14,5,0.115,0,0,1
1376.71,5,219.86,342.42,25.83,0.164,0,128.28,14,0.468,0,0,0
1286.14,5,310.63,352.79,79.83,0.255,0,130.53,22,0.388,0,1,0
2981.38,2,136.22,849.59,75.03,0.196,2,158.34,20,0.255,0,0,1
465.48,5,468.71,864.62,14.0,0.236,0,163.45,17,0.216,0,1,0
2260.07,7,143.86,48.06,22.41,0.595,0,248.19,23,0.08,0,0,0
3139.71,6,208.95,786.81,3.05,0.206,1,226.13,0,0.21,0,0,0
3569.68,3,117.82,858.01,23.77,0.052,2,164.79,9,0.425,0,0,0
260.67,6,162.84,489.29,9.22,0.049,1,220.7,22,0.69,0,1,0
844.42,1,233.42,1407.58,126.01,0.614,0,232.97,23,0.281,0,1,0
751.25,11,255.94,7.31,82.51,0.22,1,157.39,15,0.68,0,1,0
1997.97,4,221.04,2763.04,9.02,0.556,0,172.23,8,0.815,0,0,1
2924.11,5,311.03,377.32,33.74,0.596,1,195.6,16,0.108,0,0,1
8076.47,4,532.4,724.48,158.89,0.445,0,169.75,8,0.781,0,0,1
1102.17,1,226.65,27.94,26.43,0.286,1,157.63,13,0.205,0,0,0
1099.3,5,189.91,987.27,29.72,0.19,0,186.79,15,0.024,0,0,0
5708.27,6,415.27,627.69,20.89,0.068,1,206.3,16,0.171,0,1,1
2432.26,7,136.28,2582.44,33.89,0.062,2,99.53,14,0.11,0,0,0
6423.07,6,447.98,439.28,45.39,0.09,0,237.51,12,0.282,0,0,1
2413.25,8,29.83,1023.74,4.71,0.313,0,162.78,7,0.508,0,0,0
568.43,4,370.17,61.7,4.85,0.565,0,131.87,2,0.269,0,0,0
476.69,11,136.38,53.37,73.27,0.234,1,135.83,15,0.423,0,0,0
383.17,7,132.59,2380.86,203.01,0.161,0,263.02,13,0.375,0,1,1
3505.37,8,297.31,233.68,33.79,0.193,0,153.16,21,0.17,0,1,0
5934.85,6,359.69,1947.93,98.8,0.571,1,95.84,15,0.569,0,1,1
11491.49,7,333.25,73.36,101.62,0.039,0,117.95,17,0.696,0,0,1
4201.12,2,167.56,812.31,23.07,0.583,1,203.47,5,0.291,0,0,1
5783.93,6,353.77,641.63,19.94,0.462,1,177.03,4,0.344,0,1,1
1012.3,3,149.99,2709.33,65.39,0.194,1,254.81,21,0.243,0,0,0
568.83,6,219.64,414.03,120.69,0.233,0,46.15,19,0.788,0,0,0
4230.52,6,180.77,39.69,96.07,0.272,0,259.45,2,0.13,0,0,1
2745.4,3,232.0,514.08,19.23,0.426,0,173.78,22,0.221,0,0,0
2013.13,9,185.02,1390.66,21.93,0.284,0,154.88,5,0.343,0,0,0
2663.43,3,271.53,43.11,66.64,0.145,2,175.81,4,0.44,0,0,0
2497.85,6,87.64,29.49,19.09,0.184,2,304.73,2,0.015,0,1,0
6527.75,5,320.73,1379.66,95.52,0.119,1,298.85,14,0.147,0,0,1
6601.06,2,189.66,1389.7,35.59,0.302,1,277.12,7,0.099,0,0,1
3115.73,6,123.46,178.49,17.31,0.307,0,211.02,5,0.392,0,0,0
4212.46,6,373.87,857.13,16.87,0.199,2,340.88,10,0.752,0,1,1
3023.17,4,473.29,53.14,76.61,0.369,0,110.04,19,0.23,0,0,1
1140.05,8,316.74,1160.62,6.66,0.099,1,93.17,15,0.464,0,1,0
3852.84,2,278.75,291.3,134.36,0.242,1,325.18,2,0.338,0,1,1
448.32,6,203.34,209.62,26.67,0.203,2,92.32,15,0.276,0,0,0
5186.9,7,90.23,905.68,92.87,0.217,0,235.64,3,0.114,0,0,1
547.56,4,319.21,1940.33,78.58,0.626,1,317.09,13,0.558,0,0,0
2406.2,4,62.3,33.91,75.54,0.183,1,202.55,1,0.5,0,0,0
776.54,7,305.61,124.14,56.11,0.417,1,280.91,19,0.287,0,1,0
3144.43,5,42.4,236.28,34.6,0.263,1,89.91,18,0.387,0,0,0
1747.73,1,274.34,2102.62,24.71,0.157,0,303.71,1,0.52,0,1,0
366.96,3,404.4,1677.49,43.47,0.315,1,236.59,12,0.101,0,0,0
2753.7,5,293.75,1901.61,37.43,0.199,0,151.16,21,0.101,0,0,0
1014.43,3,382.86,380.33,21.62,0.395,1,26.19,7,0.074,0,0,0
4364.01,4,426.65,210.79,33.98,0.417,0,256.19,4,0.526,0,0,1
1810.44,5,254.75,170.22,22.71,0.416,0,123.99,13,0.466,0,0,0
2684.96,4,472.49,1709.34,53.64,0.252,2,198.29,23,0.324,0,0,1
693.97,1,216.19,210.36,90.1,0.402,2,167.21,5,0.089,0,1,0
1002.92,9,132.4,605.45,77.3,0.151,3,214.56,15,0.458,0,1,0
1142.94,3,131.36,322.46,20.83,0.161,0,231.01,8,0.131,0,0,0
4258.63,10,364.41,552.82,35.61,0.127,1,183.23,9,0.432,0,1,1
9675.74,2,220.69,339.43,0.54,0.261,1,217.57,20,0.127,0,0,1
808.22,2,197.85,277.32,102.12,0.149,1,272.14,15,0.139,0,0,0
5307.35,4,338.84,445.95,14.08,0.024,0,94.6,18,0.583,0,0,1
206.5,7,62.79,323.88,29.09,0.426,0,181.1,17,0.333,0,0,0
547.75,5,564.99,1464.52,8.28,0.239,0,204.11,18,0.183,0,1,0
693.13,2,109.81,695.25,56.68,0.464,0,123.65,19,0.012,0,0,0
467.54,6,323.83,155.03,39.41,0.012,0,147.33,11,0.408,0,0,0
371.08,6,315.14,215.29,22.69,0.345,0,134.91,10,0.327,0,0,0
2732.57,4,232.7,44.03,38.31,0.231,0,259.39,15,0.452,0,1,1
1459.62,4,383.18,284.98,9.24,0.346,0,206.08,2,0.182,0,0,0
2642.3,3,348.8,885.76,74.72,0.353,1,101.59,6,0.344,0,0,0
3606.43,1,236.84,161.65,15.46,0.164,0,172.34,17,0.271,0,0,0
2358.11,5,325.15,83.58,47.73,0.153,1,214.51,22,0.402,0,0,1
3490.37,4,20.0,309.73,114.83,0.253,1,311.3,4,0.799,0,1,0
1686.6,2,201.77,758.48,1.97,0.651,1,296.5,6,0.581,1,0,1
551.7,2,316.31,512.11,24.51,0.607,0,254.84,16,0.156,0,0,0
5207.29,8,170.68,323.0,7.25,0.15,1,332.79,21,0.069,0,0,1
1003.14,6,240.11,1716.14,119.66,0.257,0,162.59,3,0.371,0,0,0
709.39,4,227.73,505.73,22.32,0.616,1,155.52,9,0.377,0,0,0
1513.35,4,44.93,485.64,12.0,0.116,1,275.67,21,0.152,0,0,0
725.74,3,359.27,25.73,56.42,0.275,0,131.8,16,0.174,0,0,0
1191.03,3,265.5,815.86,39.17,0.336,2,164.65,9,0.326,0,0,0
2550.52,5,108.65,491.98,84.9,0.368,2,329.66,20,0.655,0,0,1
2561.48,4,471.77,125.4,69.93,0.064,1,129.57,16,0.634,0,0,1
736.69,7,272.71,223.5,183.79,0.204,0,225.78,10,0.355,0,1,0
1110.2,7,278.74,180.88,4.74,0.3,1,128.26,11,0.061,0,0,0
5294.02,5,238.47,104.18,4.18,0.26,0,189.54,23,0.577,0,0,1
2970.25,5,478.71,457.51,118.95,0.159,0,127.69,7,0.282,0,0,0
14401.17,4,361.9,361.15,155.87,0.378,3,149.86,5,0.314,0,0,1
5884.8,3,165.73,357.18,26.1,0.198,1,98.06,12,0.498,0,0,1
5677.65,4,20.0,231.78,30.43,0.116,0,208.74,7,0.604,0,0,1
451.3,2,331.51,458.77,23.0,0.437,2,147.56,7,0.268,0,0,0
3881.05,2,234.79,634.41,75.18,0.304,1,35.91,17,0.475,0,0,1
1714.53,6,207.28,756.37,73.66,0.342,3,337.49,16,0.579,0,1,1
1042.13,7,232.11,198.59,12.45,0.565,1,197.84,19,0.158,0,0,0
2138.83,2,33.89,1041.1,24.22,0.311,1,141.18,0,0.44,0,1,0
4652.74,4,266.42,21.92,11.94,0.119,0,236.11,20,0.636,0,0,1
2983.44,7,220.07,1110.45,2.39,0.353,0,235.73,19,0.291,0,1,0
751.09,2,196.43,266.11,2.89,0.12,1,182.01,9,0.686,0,1,1
3798.87,6,257.97,369.63,7.94,0.442,1,313.15,10,0.061,0,0,1
955.67,5,437.16,695.36,1.52,0.447,0,277.42,6,0.046,0,1,0
2245.5,9,209.49,754.21,27.51,0.125,0,108.95,22,0.257,0,0,0
1334.95,5,400.22,437.38,3.31,0.592,1,272.45,14,0.241,0,0,0
1452.63,3,269.48,2223.19,94.0,0.462,0,61.09,6,0.401,0,0,0
3890.31,5,410.74,1563.38,62.25,0.516,0,161.81,6,0.306,0,0,1
638.94,2,242.76,203.95,76.54,0.596,1,224.11,8,0.334,0,0,0
12647.25,15,145.34,711.15,48.05,0.487,0,193.58,4,0.348,0,0,1
292.63,8,505.55,1021.19,54.51,0.656,0,244.08,4,0.236,0,1,0
994.59,6,372.06,195.64,6.02,0.477,2,137.99,16,0.245,0,0,0
2618.12,4,421.87,14.9,3.0,0.41,0,179.65,18,0.284,0,0,0
3243.19,10,322.31,2970.69,226.48,0.106,1,68.8,18,0.118,0,0,0
1635.21,3,257.72,2542.73,23.34,0.266,1,144.02,2,0.26,0,0,1
1707.2,3,368.9,308.94,2.63,0.061,0,48.41,4,0.356,0,0,0
2725.89,6,320.6,218.62,8.7,0.113,0,120.33,4,0.108,0,0,0
1435.01,5,186.43,134.37,103.66,0.808,0,269.51,23,0.208,0,1,0
7282.15,6,306.48,929.61,11.52,0.452,1,163.89,11,0.147,1,0,1
4185.36,5,208.9,1126.15,31.47,0.283,0,197.8,13,0.125,0,0,1
4327.84,6,96.18,436.34,55.05,0.493,1,209.19,17,0.406,0,0,1
688.04,6,242.76,222.51,168.88,0.083,1,57.89,13,0.295,0,0,0
1670.05,8,177.57,476.42,0.71,0.139,0,142.58,10,0.386,0,0,0
1338.81,2,502.3,581.13,33.43,0.471,0,151.61,18,0.405,0,0,1
661.43,5,123.49,627.16,276.47,0.64,0,34.7,23,0.605,1,0,0
2591.95,4,197.77,468.68,6.49,0.146,0,132.3,3,0.265,0,0,0
1056.12,2,181.64,2.99,6.6,0.193,0,98.24,17,0.305,0,0,0
3482.15,6,343.93,510.59,4.55,0.271,2,163.8,14,0.134,0,0,1
620.06,7,280.35,341.28,35.45,0.227,1,206.09,15,0.273,0,0,0
10087.38,6,478.95,650.56,21.42,0.469,1,197.9,9,0.349,1,0,1
737.8,9,431.05,57.52,62.98,0.13,0,258.82,9,0.274,0,1,0
2251.39,4,262.67,1690.82,42.35,0.335,0,98.62,11,0.24,0,0,0
3991.25,5,119.99,1666.38,43.48,0.246,0,249.22,16,0.229,0,0,0
1021.84,3,295.01,664.3,35.78,0.367,0,213.42,6,0.043,0,0,0
4240.64,0,278.08,1068.85,241.82,0.384,3,166.48,23,0.429,0,0,1
528.91,8,70.93,460.87,38.72,0.082,0,193.1,12,0.11,0,0,0
7724.23,5,225.83,713.86,3.76,0.493,0,208.82,17,0.161,0,0,1
1833.81,7,274.01,769.19,19.44,0.609,0,109.9,4,0.216,0,0,0
995.84,7,255.24,349.43,75.86,0.26,0,70.26,14,0.03,0,0,0
1340.53,5,132.65,2592.74,49.5,0.474,1,118.45,5,0.435,0,1,0
4059.92,2,248.55,738.26,57.59,0.21,2,193.14,11,0.511,0,0,1
1007.82,6,235.96,3727.83,127.43,0.253,0,174.13,0,0.192,0,0,0
854.61,3,308.6,453.03,29.33,0.382,1,248.44,6,0.504,1,1,0
1448.76,9,140.8,26.28,0.99,0.367,1,81.19,5,0.346,0,0,0
557.26,2,390.62,288.13,230.71,0.243,2,124.68,10,0.252,0,0,0
11165.05,3,309.59,841.66,30.31,0.335,1,239.73,2,0.188,0,1,1
1026.19,11,91.28,1929.42,5.14,0.113,1,114.52,19,0.186,0,0,0
4153.13,6,282.4,763.95,39.77,0.429,2,49.08,5,0.57,0,0,1
2229.36,1,255.07,510.57,44.6,0.024,0,247.75,0,0.31,0,0,1
675.51,8,239.8,67.35,41.54,0.445,1,279.25,16,0.355,0,0,1
1797.31,8,73.69,125.1,167.5,0.226,0,184.38,8,0.592,0,0,0
3960.01,8,211.87,43.96,19.26,0.23,0,266.94,5,0.301,0,0,1
1497.78,3,173.81,993.57,1.76,0.795,1,255.1,2,0.458,0,0,0
5961.71,8,196.13,1422.72,126.13,0.134,0,141.27,6,0.445,0,0,1
5021.66,7,358.89,143.72,10.61,0.645,2,465.48,22,0.442,1,1,1
4531.98,4,169.3,314.71,69.2,0.267,1,166.17,5,0.733,0,0,1
1141.78,6,513.08,521.77,11.41,0.21,0,163.94,14,0.227,0,1,1
614.1,7,547.26,123.25,88.3,0.368,2,237.4,10,0.23,0,1,1
978.88,2,293.18,430.55,118.43,0.154,0,20.0,22,0.269,0,0,0
2200.06,8,95.88,2724.94,5.57,0.068,0,293.71,0,0.07,0,0,0
3120.62,14,95.83,1015.94,7.97,0.239,3,140.59,21,0.348,0,1,0
206.11,6,306.93,146.11,129.71,0.481,1,77.04,9,0.321,0,0,0
1793.43,2,222.25,83.24,73.64,0.341,0,157.92,10,0.286,0,0,0
2117.71,3,162.86,471.25,1.98,0.449,1,68.2,8,0.34,0,0,1
1369.85,5,251.52,3535.03,10.06,0.042,0,330.72,17,0.138,0,0,0
6576.6,8,94.13,1261.12,26.56,0.377,1,100.07,0,0.564,1,0,1
2756.67,5,535.99,277.52,99.83,0.049,1,205.85,8,0.75,0,0,0
6702.21,1,319.04,21.31,8.19,0.087,1,188.99,1,0.078,0,1,1
1456.86,4,446.49,423.86,64.39,0.322,1,134.21,0,0.308,0,1,0
4616.89,7,365.54,139.99,4.37,0.25,0,159.93,1,0.231,0,0,1
9274.89,12,341.41,159.03,31.48,0.119,1,159.24,10,0.474,0,1,1
6712.28,1,143.27,141.67,65.28,0.282,0,120.07,16,0.698,0,0,1
606.59,6,20.0,1017.25,3.35,0.258,1,322.08,4,0.182,0,0,0
1402.94,2,375.06,29.2,11.42,0.425,0,112.82,6,0.318,0,0,0
1280.28,1,252.26,665.44,78.46,0.174,0,261.29,6,0.496,0,0,0
2949.1,12,514.87,1117.14,8.93,0.499,1,90.43,13,0.293,0,1,1
3591.6,5,198.51,136.07,55.06,0.161,0,240.86,7,0.151,0,0,0
781.42,9,252.77,1787.43,51.39,0.093,0,251.75,19,0.361,0,0,0
1934.95,3,209.79,65.08,36.74,0.216,3,130.14,8,0.127,0,1,1
239.86,4,410.18,918.34,11.26,0.348,2,236.1,12,0.07,0,1,0
7646.05,3,20.0,150.96,26.97,0.247,0,168.35,19,0.167,0,0,1
1083.15,1,297.63,1312.05,48.61,0.334,0,50.84,2,0.129,0,0,0
1911.92,4,171.74,677.78,106.74,0.352,0,73.53,16,0.485,0,0,0
1326.57,6,259.04,711.73,79.94,0.265,1,242.76,1,0.55,0,0,0
5687.51,5,436.8,339.75,46.74,0.171,2,89.91,21,0.206,0,1,1
105.9,4,121.44,266.44,12.97,0.137,0,186.67,7,0.217,0,0,0
1778.26,6,119.29,497.88,12.21,0.081,0,192.23,10,0.389,0,0,0
1626.49,4,475.93,1134.11,84.07,0.302,0,203.68,19,0.66,0,0,0
1148.67,2,207.85,147.35,54.6,0.2,0,184.13,16,0.421,0,0,0
10160.13,7,186.26,1355.43,22.16,0.379,1,204.12,3,0.045,0,0,1
744.47,3,188.18,522.89,177.86,0.428,1,294.87,11,0.403,0,1,0
3911.97,3,53.85,481.5,110.26,0.164,0,302.82,17,0.213,0,0,0
2581.83,4,437.13,13.39,55.66,0.068,1,108.44,18,0.163,0,0,1
6383.8,4,423.22,106.09,23.04,0.299,0,109.16,19,0.147,0,0,1
927.8,5,42.33,452.47,18.46,0.133,1,174.01,13,0.184,0,0,0
868.73,1,209.03,3183.32,140.16,0.166,0,103.44,15,0.349,0,0,0
5410.35,1,62.0,230.31,29.3,0.171,3,134.82,16,0.579,0,0,1
2766.45,5,346.97,8.25,80.48,0.287,1,104.27,3,0.652,0,1,0
385.7,2,322.0,457.94,140.44,0.055,1,293.65,7,0.11,0,0,0
1054.37,2,130.69,12.87,33.86,0.193,1,170.1,5,0.599,0,0,0
2660.8,7,196.96,327.85,52.94,0.585,0,247.32,23,0.598,0,1,0
4178.74,2,412.51,349.63,4.51,0.148,1,242.69,21,0.642,0,0,1
916.69,5,233.34,1.88,52.86,0.118,1,120.5,13,0.229,0,0,0
98.08,5,175.43,1209.73,12.11,0.526,2,105.68,23,0.169,0,0,0
3051.0,6,366.43,1952.11,55.51,0.011,0,215.66,3,0.081,0,0,1
533.62,6,259.53,5000.0,5.33,0.144,1,313.76,16,0.308,0,0,0
240.49,3,404.51,568.69,34.18,0.511,1,246.95,22,0.171,0,0,0
106.45,6,365.1,292.94,36.8,0.428,1,111.04,4,0.108,0,0,0
4080.52,9,328.37,1011.19,33.04,0.171,3,228.98,22,0.45,0,1,1
2056.21,3,144.21,1066.85,70.68,0.356,1,187.1,6,0.17,0,0,0
1442.8,4,410.09,381.38,70.23,0.186,0,238.86,4,0.427,0,0,0
7251.94,3,250.91,667.0,61.27,0.33,1,158.41,19,0.488,0,0,1
3419.76,4,259.44,1379.75,49.93,0.366,1,268.53,16,0.768,0,1,1
9102.46,9,69.76,167.76,117.38,0.268,2,104.76,20,0.252,0,0,1
449.11,3,168.7,16.55,42.86,0.133,0,234.93,18,0.348,0,0,0
1746.64,3,139.67,620.7,21.41,0.699,2,230.74,20,0.379,0,1,0
358.99,4,311.39,873.45,3.05,0.244,0,182.48,21,0.268,0,0,0
1437.44,6,358.6,684.48,38.37,0.283,2,229.46,22,0.427,0,0,0
1410.06,3,217.26,725.56,12.92,0.22,0,221.72,18,0.086,0,0,0
3383.32,5,267.34,399.5,24.47,0.328,0,139.93,6,0.243,0,0,1
1892.33,2,242.04,843.28,2.56,0.26,0,141.47,16,0.309,0,0,0
3372.49,5,461.98,35.0,51.2,0.383,0,60.24,12,0.196,0,1,1
3653.5,4,20.0,131.13,108.88,0.129,1,188.97,5,0.378,0,0,1
15598.48,11,119.59,470.75,19.66,0.278,2,34.72,22,0.228,0,1,1
1319.1,5,215.02,2291.6,81.71,0.076,0,266.27,19,0.123,0,0,0
705.55,7,288.16,827.37,6.75,0.635,1,191.55,14,0.799,0,0,0
2312.5,5,190.52,351.15,64.21,0.034,1,133.11,2,0.026,0,0,0
810.56,2,54.35,489.93,4.16,0.205,1,293.84,22,0.713,0,0,0
7958.22,6,329.45,1494.75,14.96,0.048,0,219.6,16,0.167,0,0,1
1362.1,5,453.01,625.53,22.33,0.293,0,155.28,20,0.091,0,1,0
1027.03,2,61.88,39.24,8.53,0.119,0,231.95,17,0.141,0,0,0
1128.54,5,297.41,431.47,10.2,0.267,2,226.31,1,0.646,1,1,1
3708.63,4,385.89,392.86,60.02,0.105,0,296.23,14,0.113,0,1,0
1544.19,4,304.78,1841.19,5.03,0.179,0,146.38,13,0.14,0,0,0
951.78,5,377.2,291.55,135.83,0.016,0,236.7,5,0.457,0,0,0
9560.09,4,205.03,53.5,73.13,0.091,1,273.02,7,0.171,0,0,1
768.03,6,144.13,350.58,22.06,0.273,0,345.27,17,0.224,0,0,0
1873.5,4,407.08,35.91,49.55,0.15,0,248.3,6,0.076,0,0,0
3471.38,6,295.26,1428.42,63.54,0.074,1,179.12,10,0.278,0,0,0
353.78,5,273.15,713.68,45.13,0.196,0,110.26,16,0.322,0,0,0
2922.69,3,279.05,506.96,48.15,0.007,0,122.46,11,0.368,0,0,0
629.48,3,75.38,356.84,123.83,0.239,1,109.55,2,0.364,0,0,0
4116.6,6,172.43,432.56,106.47,0.378,0,203.78,17,0.432,0,0,1
690.45,4,271.69,1240.34,122.56,0.244,0,117.52,15,0.208,0,0,0
3614.72,5,457.46,158.78,108.23,0.327,1,199.23,5,0.153,0,0,1
5463.44,3,121.1,59.3,57.82,0.052,1,227.5,9,0.6,0,1,1
4278.84,6,163.21,659.93,33.84,0.496,0,230.26,1,0.292,0,1,1
2324.63,8,320.28,1566.66,33.41,0.141,0,198.97,0,0.257,0,0,0
1434.68,1,20.0,660.86,73.82,0.103,1,247.32,3,0.537,0,0,0
1015.95,6,226.08,1272.32,128.82,0.298,1,159.55,7,0.363,0,1,0
7871.74,5,102.98,1786.14,4.61,0.276,1,141.02,22,0.379,0,0,1
898.3,5,508.19,64.0,104.71,0.115,0,198.82,14,0.05,0,0,0
640.94,6,345.07,711.68,94.75,0.259,1,136.8,23,0.083,0,0,0
3517.02,9,138.95,1430.65,4.58,0.638,0,202.11,10,0.524,0,1,1
815.55,6,259.51,825.23,53.44,0.231,0,101.26,17,0.237,0,0,0
699.2,7,133.65,716.29,178.58,0.238,0,245.36,16,0.125,0,0,0
426.83,3,125.26,1241.22,95.41,0.128,1,217.83,2,0.198,0,0,0
1115.54,5,95.95,982.79,3.25,0.453,0,197.16,2,0.2,0,0,0
1664.51,4,165.7,557.12,129.64,0.269,1,178.35,5,0.407,0,0,0
2305.59,7,296.99,36.03,9.5,0.319,2,43.68,1,0.175,0,0,0
4681.18,2,393.35,760.16,3.76,0.279,1,342.22,6,0.63,0,1,1
3062.23,4,121.67,191.8,12.93,0.214,0,242.41,7,0.07,0,0,1
1493.87,8,137.66,234.52,33.01,0.034,3,334.83,21,0.039,0,1,1
1482.97,1,520.43,910.41,84.43,0.13,0,279.95,10,0.179,0,0,1
3011.39,4,266.02,482.78,15.54,0.311,0,287.71,9,0.42,0,0,1
